precipitation,temp_max,temp_min,wind,weather
0.0,23.42168992753588,10.960793524373631,1.8130345322792507,drizzle
0.0,14.186873290310947,3.4811165434935183,3.6550371534652504,drizzle
0.0,24.20752605995386,13.3,2.2904488411629003,drizzle
0.0,3.3,-0.7002920605155103,2.079941587896898,drizzle
0.0,6.771667764120261,2.2809840004525253,2.4884856466329173,drizzle
0.0,25.89935965095296,12.636712917662022,2.281643541168989,drizzle
0.0,17.45223879933201,9.104884666565457,1.7639077332523652,drizzle
0.0,17.29121385990209,11.789273088567926,2.2443895587760108,drizzle
0.0,3.3,-0.645791036663317,2.090841792667337,drizzle
0.0,24.4,9.499223709445308,4.017313575462243,drizzle
0.0,2.350500494010858,-1.7,1.0315906845405194,drizzle
0.0,12.909477821594235,4.945261089202883,4.630332295349124,drizzle
0.0,17.081212700507503,9.390606350253751,2.046005772957956,drizzle
0.0,14.307292443444965,7.403646221722482,1.5221595146063436,drizzle
0.0,4.311726873651418,-3.303908957883806,1.8541900947378358,drizzle
0.0,12.66024041946405,4.644248340453943,4.433186255340457,drizzle
0.0,15.0,3.9,3.8125574204866925,drizzle
0.0,27.338348212057216,12.954411523340346,2.6934388521385504,drizzle
0.0,3.675338296618211,-0.3952700200264304,1.9976350100132152,drizzle
0.0,28.292357496771437,14.423129840319652,2.2308128096750064,drizzle
0.0,21.609517390939192,14.490482609060809,2.9396782606261276,drizzle
0.0,6.1257635796238725,-1.650730380509791,1.4998672035436744,drizzle
0.0,24.73202243819334,13.05528751817843,2.2,drizzle
0.0,26.943330386001563,12.576056051093323,2.3451533907262783,drizzle
0.0,12.772869617592624,4.986434808796312,4.661770824789606,drizzle
0.0,7.172029669843306,0.4433661511225173,1.7776237358746454,drizzle
0.0,3.2566305074946436,-1.1236560868211036,1.2921146377262989,drizzle
0.0,8.723345103509413,1.523345103509413,2.4710797239748983,drizzle
0.0,3.3448510095506006,-1.227077860393368,1.2775744952247,drizzle
0.0,3.7916547929236,-2.493021913283533,1.1805753451273335,drizzle
0.0,17.349479507215786,9.524739753607893,2.1679452305526294,drizzle
0.0,3.3,-1.1507070214471748,1.8816836166232584,drizzle
0.0,12.762659423555622,4.9049512599597636,4.628713444969822,drizzle
0.0,18.401486881914572,9.067162293971524,2.15128986637658,drizzle
0.0,5.267422779356858,-3.067422779356858,1.8594698014745101,drizzle
0.0,8.937801902311735,1.7831641850858164,2.030241521849388,drizzle
0.0,11.601598033562249,2.1681640696819047,2.6289417548346323,drizzle
0.0,19.43344010653194,9.188212658631048,1.8504804793937284,drizzle
0.0,13.615471470005522,6.15672872335358,1.8216356383232102,drizzle
0.0,23.66547250668183,11.920731758417098,1.8724085301978626,drizzle
0.0,25.770995661611423,13.129004338388578,2.668909879707014,drizzle
0.0,3.3,-0.7595502366216278,1.8447196214053956,drizzle
0.0,2.9881929784342547,-2.8,1.7460239267356097,drizzle
0.0,23.340708398187044,14.977795419170704,2.740708398187042,drizzle
0.0,8.542238072910768,1.3422380729107681,2.954031805571285,drizzle
0.0,13.306019442032948,5.593980557967053,4.069991162712297,drizzle
0.0,19.00212927693498,9.33971655711136,1.9517732456890884,drizzle
0.0,12.330820442769655,8.21535147820787,1.392304679837079,drizzle
0.0,3.3,-0.7518556120609301,1.8570310207025118,drizzle
0.0,8.50392497826084,1.3039249782608398,3.056200057971094,drizzle
0.0,28.405513102636725,14.03761661423562,1.827523322847124,drizzle
0.0,19.745110270884126,5.776462120157144,4.2758229524820095,drizzle
0.0,12.735993574312037,7.953180628386329,1.368470966216939,drizzle
0.0,24.682864802961927,13.06974564618767,2.2,drizzle
0.0,3.53020451867714,-0.86979548132286,1.4046384175805182,drizzle
0.0,12.8,5.350627753225277,4.5724989988271725,drizzle
0.0,1.51151948591929,-1.01151948591929,1.6007131011496072,drizzle
0.0,3.3,-1.168413351058288,1.220184423765331,drizzle
0.0,23.477449507000536,11.046967419909917,1.8231726376364608,drizzle
0.0,14.412510844457994,7.596031107081178,1.36988784242609,drizzle
0.0,25.558518671353887,12.812200390778269,2.2,drizzle
0.0,23.007841801758513,10.077940675659441,1.8818615765386981,drizzle
0.0,3.3,-1.0893652945748065,1.3170155286803098,drizzle
0.0,3.2373508363420997,-1.313007156436861,1.3751789963894803,drizzle
0.0,3.3,-0.8355314329863941,1.7231497072217696,drizzle
0.0,3.367025531635814,-1.5964150874719234,0.6731187617845245,drizzle
0.0,23.336593060166262,13.64206849918477,2.2804867056905342,drizzle
0.0,8.905784490506655,1.7010329447333312,2.0012395336799975,drizzle
0.0,8.303789913732093,1.3142170030031188,1.929857636909658,drizzle
0.0,25.856092882175762,13.04390711782424,2.6534376577862253,drizzle
0.0,11.685213466744955,4.342124004970167,1.9215447308873936,drizzle
0.0,4.7563482631490555,-2.8442736353314,1.2241492556353093,drizzle
0.0,11.290256009540206,2.833240712528771,2.22750546321837,drizzle
0.0,3.4389551743950273,-0.9610448256049727,1.9747354228372678,drizzle
0.0,13.882491816119225,7.182491816119224,1.3477495924021143,drizzle
0.0,24.28413670693226,10.715863293067741,2.9146187310916147,drizzle
0.0,30.0,15.389796470315533,2.831573148532266,drizzle
0.0,6.0202003936242034,0.34718579863375787,1.8,drizzle
0.0,9.111340531747782,2.3538899127011153,2.71490123809333,drizzle
0.0,12.8,5.262654860345132,4.604489141692679,drizzle
0.0,25.467431064242326,13.421521524444534,2.821521524444534,drizzle
0.0,27.019831253190294,13.509915626595147,1.9418488630563107,drizzle
0.0,7.668074218361021,1.588306285811939,3.140417613353469,drizzle
0.0,7.52593893250159,0.748154060227995,2.3333546168207824,drizzle
0.0,14.486062947690199,4.413937052309802,3.5336077510499098,drizzle
0.0,2.846302508599998,-2.8,1.8621161293272743,drizzle
0.0,6.649952982746441,-2.2107243608400484,1.3928504261066343,drizzle
0.0,18.27298925741927,9.986494628709634,2.5877223897360317,drizzle
0.0,4.902235225539585,-2.9588991057811027,1.2866722395169652,drizzle
0.0,22.73768194733114,14.4,3.3074613177277454,drizzle
0.0,9.060176358653466,2.052387989037623,2.128141086922772,drizzle
0.0,2.440079276651571,-1.7,0.990873056067468,drizzle
0.0,3.1899146046904954,-1.0749805919751128,1.9949961183950224,drizzle
0.0,17.829959031714214,9.636786524506439,2.5786345014415555,drizzle
0.0,19.651297090982187,5.8414097062431,4.230119095606708,drizzle
0.0,24.191209612107535,10.808790387892463,2.765935379372057,drizzle
0.0,9.10549887714432,1.9659397233632374,1.9516473230248659,drizzle
0.0,2.260794775479449,-1.7,1.0723660111457052,drizzle
0.0,9.889165138249558,1.6141416623748568,3.1325984887501304,drizzle
0.0,9.206705694605354,2.3747525281317783,2.245364555684283,drizzle
0.0,11.315821923988226,2.3002203676552453,2.566593210781585,drizzle
0.0,16.134442358065794,8.276155290569838,2.5167796103397446,drizzle
0.0,28.774486406264703,14.812316215296292,3.0378298090315896,drizzle
0.0,23.9,11.665639064481075,1.9229072903459496,drizzle
0.0,25.894187292682446,11.21901061717863,3.0605653616122104,drizzle
0.0,27.368510474366744,13.23315255129406,2.0745842435847988,drizzle
0.0,25.01522621321981,13.83604263788184,3.2360426378818405,drizzle
0.0,27.546263207110467,13.50786132007981,1.961468868202431,drizzle
0.0,6.594278489615423,2.6058191647939406,2.0,drizzle
0.0,5.950346889161404,-2.0897568954649124,1.2236110327438596,drizzle
0.0,29.58983582328264,14.306780868927873,1.8813561737855744,drizzle
0.0,25.84245707907657,12.667750684140053,2.266124657929974,drizzle
0.0,12.414862214916598,4.0196492743331556,3.964736955749867,drizzle
0.0,22.892548282501433,9.965294394061962,1.838822423752151,drizzle
0.0,19.384551315070404,10.120499742450836,2.509269210957757,drizzle
0.0,3.427835526540232,-0.5302715309780553,2.065135765489028,drizzle
0.0,12.958944976970532,5.9410550230294685,4.227752283195213,drizzle
0.0,27.808147483765705,13.90865670150106,1.8071290482949907,drizzle
0.0,1.482569548282872,-0.6,1.9347790498438975,drizzle
0.0,17.790522347072557,13.464133779207076,2.522630586768139,drizzle
0.0,19.545056914577543,8.481306207675548,2.352756115598954,drizzle
0.0,2.631245359718343,-0.6,2.0392041236107583,drizzle
0.0,23.976947953169926,11.530714503026159,2.084675087607826,drizzle
0.0,16.70775068753096,9.10258356251032,1.765750187508444,drizzle
0.0,23.653115370979673,11.318451027877677,1.8551118856326678,drizzle
0.0,6.565709431106426,-2.5804899451984595,1.4895270459290493,drizzle
0.0,7.603528384101558,2.209328134817245,2.0,drizzle
0.0,15.204467856651748,7.852233928325874,2.011527921810044,drizzle
0.0,26.523810342756818,13.261905171378409,2.0320344831351247,drizzle
0.0,14.844472376423816,4.00063552113753,3.8536210601635923,drizzle
0.0,24.108316533528352,13.3,2.26126956868481,drizzle
0.0,5.356319880751623,-3.156319880751623,1.8531200085177413,drizzle
0.0,8.822291047230317,1.6222910472303176,2.2072238740524868,drizzle
0.0,23.95562596006551,13.422377112144126,2.3780030722096366,drizzle
0.0,11.54921509398116,2.1512166480527286,2.6443485017702466,drizzle
0.0,22.072255433383283,14.4,3.1102979061876397,drizzle
0.0,21.990467682197366,13.623822672967709,1.8714355327476098,drizzle
0.0,12.8,5.720766178702924,4.437903207744391,drizzle
0.0,25.6,13.02457131469543,2.4245713146954304,drizzle
0.0,3.3,-1.056506620044295,1.3695894079291282,drizzle
0.0,10.043668996597956,1.9042266065353495,2.245071927842419,drizzle
0.0,28.396301627219703,14.533570478920934,2.3217639238172394,drizzle
0.0,24.270123108119837,9.99743370264875,3.528541675727282,drizzle
0.0,22.504237874942557,13.770185806729407,1.976579886311415,drizzle
0.0,23.057011250366088,13.3,1.9520621324606147,drizzle
0.0,19.13254748750476,9.359476892046176,1.9675815136369408,drizzle
0.0,3.0577984778552074,-1.232109921169887,1.8018351182451697,drizzle
0.0,28.28370618170202,13.435290821727577,2.3733035054638383,drizzle
0.0,5.9325121091213395,-3.81625605456067,1.73909531240776,drizzle
0.0,24.16193106247803,10.510724148429262,2.8916896796682763,drizzle
0.0,26.71067764056926,13.35533882028463,1.9980586108055898,drizzle
0.0,25.023296107208022,13.828645235059314,3.2286452350593127,drizzle
0.0,29.75544467079571,15.89620389232976,3.377722335397855,drizzle
0.0,13.598042357927246,4.807149062517664,2.5577871306673656,drizzle
0.0,26.31740987130759,12.408685524741315,2.3956572376293424,drizzle
0.0,19.4,9.806809691535438,2.242412922047251,drizzle
0.0,25.115950500811785,11.917134018002104,2.1605608216025254,drizzle
0.0,13.16648586491529,5.293731097186363,2.9073537133219003,drizzle
0.0,12.972300963158927,4.866492984990674,2.3029039890841263,drizzle
0.0,23.555624236731777,13.3,2.098713010803464,drizzle
0.0,23.504928899204945,14.419368118919323,2.529225917329213,drizzle
0.0,18.464360097996334,10.0,2.585058172909424,drizzle
0.0,2.3459763789442176,-1.7,1.0336471004799013,drizzle
0.0,25.92080072561346,12.979199274386538,2.641672595343007,drizzle
0.0,9.595584005963595,2.9792853387999605,2.269610662690938,drizzle
0.0,12.472163564983473,1.3721635649834738,2.725113880870029,fog
0.0,15.477475601661661,10.0,3.3288353941841877,fog
0.0,12.975991453091895,3.954997329091217,0.9099946581824337,fog
0.0,9.602797094110922,2.9689975784257676,2.8013985470554608,fog
0.0,7.8,1.0131412479039383,2.662441704736006,fog
0.0,26.64361083609548,14.4,1.6033801338249558,fog
0.0,24.90606383080459,13.3,2.326515957701148,fog
0.0,9.421565364278045,1.7,3.77484040834228,fog
0.0,12.212157819945705,1.1121578199457063,2.1105548471443965,fog
0.0,16.696909098178335,3.6255867808245457,1.7914710730584846,fog
0.0,15.315195377341114,8.9,2.842691749574343,fog
0.0,13.449916586625912,4.195416630284505,1.7453332169104172,fog
0.0,14.899349175201136,5.6,6.535949475127996,fog
0.0,16.1,8.858916992375864,2.6626518112507855,fog
0.0,14.116160897055453,8.9,1.8773994393403417,fog
0.0,23.51611438484676,10.78009532070563,2.268247833834642,fog
0.0,16.036469743674058,5.883997128491796,2.6127060512651887,fog
0.0,16.125532413939716,6.938878369972598,2.129981065950676,fog
0.0,25.984996776549306,13.3,2.4,fog
0.0,27.56689574674463,17.43310425325537,3.689940047755998,fog
0.0,25.788554762090502,13.9410861911077,2.3245780951638,fog
0.0,12.25120847899626,4.906117788506855,1.714652535006232,fog
0.0,7.8,5.455291180727898,1.6310090327011648,fog
0.0,16.615509905275037,5.068980189449926,1.9656773157840741,fog
0.0,3.808476974279415,-0.04558653788159539,1.062190536483032,fog
0.0,21.498827108351975,10.398827108351973,2.0537990689512555,fog
0.0,6.401299532905072,0.2987004670949278,2.3891370005839923,fog
0.0,23.88551124767752,11.712073960268732,1.4120739602687327,fog
0.0,18.9,13.022289407887968,1.5163003483011952,fog
0.0,21.1,9.4,2.7217914068233835,fog
0.0,6.1,0.6,3.992779292153055,fog
0.0,27.204169047223438,14.197915476388282,6.202084523611719,fog
0.0,16.1,8.636617147576619,2.0854400110121096,fog
0.0,8.213697980523508,1.0607718093288672,0.9412214864160788,fog
0.0,9.4,1.7278858177570031,3.7721141822429964,fog
0.0,11.141086743854283,7.158913256145718,1.2037351585322074,fog
0.0,5.098411927692677,1.7,1.6179900602561028,fog
0.0,16.43442837329693,5.431143253406136,2.326376785484328,fog
0.0,21.7,14.59522000550426,1.8728376444685841,fog
0.0,16.29062375207793,7.696023407957492,1.6480117039787463,fog
0.0,21.272080746938197,12.027919253061805,3.2592066615960227,fog
0.0,24.4,14.124732812018946,3.8494656240378906,fog
0.0,15.87461333235306,8.629535998823673,2.7,fog
0.0,25.957297961350033,14.086055514970068,2.5714595922700063,fog
0.0,12.8,6.14368419725163,1.54368419725163,fog
0.0,9.567960338167566,2.9399669484729714,2.783980169083783,fog
0.0,25.027080831602085,14.350351808729513,3.5503518087295136,fog
0.0,18.168948458347884,10.15726184998254,1.4310515416521157,fog
0.0,19.657598110730618,11.9771770262557,2.5347751369863194,fog
0.0,18.105860373117178,10.232967552259389,1.494139626882824,fog
0.0,25.890199968786106,13.3,2.4,fog
0.0,14.321142682151969,10.0,2.599092395800463,fog
0.0,26.1,13.905153553707144,2.3288054642697475,fog
0.0,7.388338387789427,0.6,3.0874462232570092,fog
0.0,7.208636093177853,3.3331050238484385,1.8956819534110732,fog
0.0,7.327679904557608,0.6,2.7625016967096827,fog
0.0,27.27820449143698,17.72179550856302,4.01259498015867,fog
0.0,8.3,0.6896033651017343,4.004072880231897,fog
0.0,12.2,5.941006642412107,1.3722697079944965,fog
0.0,26.425976354681975,15.829757993735933,2.763050067177955,fog
0.0,9.684504297452396,1.7,3.4680783196388725,fog
0.0,15.6489170803255,6.807617576716102,1.7,fog
0.0,24.6949695250701,14.9899390501402,4.006707299906535,fog
0.0,8.642445166751095,2.8,2.4632641146097174,fog
0.0,23.3,11.922877008143976,1.8826798130089983,fog
0.0,13.754473628323542,8.9,2.7867703298475948,fog
0.0,7.439102840638424,3.1007476328013133,2.019551420319212,fog
0.0,18.414639843116454,10.36951005883133,1.6463400392208867,fog
0.0,6.798603015954408,0.6,3.2203407935250055,fog
0.0,7.822652004886022,1.650165589250751,2.6634256136808623,fog
0.0,14.4,4.4,1.9873063073132355,fog
0.0,26.1,13.98844590728566,2.5251719831428474,fog
0.0,23.601881755148053,11.948431870709955,1.6484318707099561,fog
0.0,16.18610609528701,5.7842776506143085,2.271755079405839,fog
0.0,14.070653184190528,9.62456299478084,2.226954905295156,fog
0.0,20.09776065624886,9.220772130210428,2.7022393437511423,fog
0.0,21.1,9.4,3.2518056304590974,fog
0.0,15.778790360896842,7.272129154869895,1.5569677112825262,fog
0.0,15.6,9.954930772079242,2.8946977378916756,fog
0.0,7.4485346512359225,2.637240930037541,2.1899570931085757,fog
0.0,18.9,13.864138144854975,1.0059769758575043,fog
0.0,13.266978404336534,4.112262911062061,1.4792413153985935,fog
0.0,11.526986918827173,6.7730130811728255,1.2388169926206523,fog
0.0,15.385972931065412,6.7,1.7356711781557648,fog
0.0,19.07902991383558,9.725048265705091,1.9873793357372749,fog
0.0,21.37262992641044,12.97245145816291,2.854740147179122,fog
0.0,15.664388710345822,6.729267595611738,1.7526816721011274,fog
0.0,23.3,11.582235779518761,1.8613897362199225,fog
0.0,27.8,11.762095097881737,2.2271666053232604,fog
0.0,23.843210385173638,11.20411429384833,2.9864207703472765,fog
0.0,26.21747468087358,13.515370248268226,2.223787978689633,fog
0.0,7.758383219474901,0.6,2.693063869912484,fog
0.0,8.021711603030338,5.3682105968319185,1.7410892019283974,fog
0.0,12.230977103607634,4.9890669046090705,1.81093309539093,fog
0.0,15.543334223546443,8.356665776453557,2.7188885921511856,fog
0.0,18.9,13.490195935950187,1.0683006773416357,fog
0.0,25.0,14.485426378152274,3.6,fog
0.0,6.461234201793156,-1.9878926048837071,5.157741428500606,fog
0.0,20.7706371579336,12.706925186581673,1.9396122201274908,fog
0.0,27.8,13.886036838558505,6.416221031351027,fog
0.0,18.09591533084783,10.20408466915217,1.2443405447766809,fog
0.0,17.9409273873867,10.43088713513596,1.6590726126133002,fog
0.0,8.240917586189173,0.7299813103838219,3.8345692413296812,fog
0.0,10.333589118099434,3.6335891180994344,2.575432031509811,fog
0.0,16.29183713145787,4.085528576610058,2.7,fog
0.0,15.134780785120242,6.626483208116232,1.849011194589179,fog
0.0,9.84104262628233,3.1675355219019425,2.920521313141166,fog
0.0,15.698259534807576,8.41791144176909,2.7,fog
0.0,12.630779256457217,6.889761970171563,2.2333550556573014,fog
0.0,12.995183498157695,3.9887197718898615,1.0839032700475566,fog
0.0,12.2,5.274323773195055,1.675307375820429,fog
0.0,8.087518213193992,0.6,3.7295686349741697,fog
0.0,25.005696914799596,14.389555656200741,3.5895556562007407,fog
0.0,16.746120555397432,7.447570606146856,1.5237853030734279,fog
0.0,12.16756925415227,4.086009042896392,1.0976144686342266,fog
0.0,12.419902033261396,5.9577392628128045,1.0447174078516006,fog
0.0,5.770401770126509,1.3251161057216803,1.7452856644048285,fog
0.0,15.676166941836078,4.365378662801783,2.7,fog
0.0,20.515047651105807,8.455745972972688,2.284952348894193,fog
0.0,26.1,13.77189343011252,2.4857988054750035,fog
0.0,5.724564466104251,1.425958174570647,1.5986062915336041,fog
0.0,16.6400056770137,9.02272856295766,2.7,fog
0.0,5.651561934417966,-2.8081292984234563,5.400940780375795,fog
0.0,12.2,5.107191802652476,1.7512764533397833,fog
0.0,25.85262618622393,13.855777609692643,2.550525237244786,fog
0.0,27.37681588217981,14.504125520335355,1.8297308143952908,fog
0.0,3.1082182445346915,-1.2358660772173482,1.5080942419581622,fog
0.0,21.16268606290228,12.2,3.3268662599473404,fog
0.0,23.6664789927595,11.52812184660758,2.6329579855190044,fog
0.0,19.38807858337167,9.993497409111821,1.4140889469243878,fog
0.0,16.1,6.1,2.5621527905677057,fog
0.0,25.155187350536426,15.49045598785664,2.3178419908924797,fog
0.0,16.848754998650545,4.602490002698913,1.9873822738313733,fog
0.0,16.075030983525405,6.129962819769517,2.1750309835254025,fog
0.0,25.708664276737377,13.22097143510009,2.390121429387511,fog
0.0,16.569218323064387,5.161563353871229,1.986718944061643,fog
0.0,25.47412326068866,13.3,2.32636744243396,fog
0.0,3.448937535715447,-0.395907016482385,1.034533656593496,fog
0.0,28.577468151132127,12.946605385849033,2.405247540188645,fog
0.0,15.935667727315042,7.438469000093092,1.7,fog
0.0,25.739770301684743,14.792977852707555,2.5345036912154075,fog
0.0,26.793351317574498,13.176187264718841,2.350474905887536,fog
0.0,7.904210478137076,2.8,2.5959998169208878,fog
0.0,15.473770885676732,6.7,1.7210381857205446,fog
0.0,26.1,14.29967328664644,2.581758779390262,fog
0.0,26.118970964011222,14.147210152351292,5.461717360124579,fog
0.0,18.236685363981692,10.063314636018308,1.2827323719950068,fog
0.0,10.0,3.629717329394241,1.9558951235849025,fog
0.0,29.363714596154544,14.514316448489286,4.768744554257468,fog
0.0,7.8,0.7235253989658701,2.6887704182758303,fog
0.0,9.227986972385427,1.7,2.9245424937239606,fog
0.0,7.7297597901434365,2.8585335082138026,2.1648798950717185,fog
0.0,21.614204990768297,12.2,2.800094177436985,fog
0.0,12.8,3.232229768808922,0.9192446841412639,fog
0.0,26.519960130352114,16.06898942271447,2.925385679699104,fog
0.0,17.260673605673674,11.049438661938604,1.080898140898232,fog
0.0,15.6420534030575,6.6495359163310015,1.7756961255034978,fog
0.0,12.291647523480504,4.04951543427044,1.0392246948327042,fog
0.0,18.3,9.956342196181485,1.401868208909871,fog
0.0,15.297162100793605,4.4,2.646558017787107,fog
0.0,21.7,12.699388213833956,2.553121113578248,fog
0.0,7.24880926838514,0.6894836587060897,2.6,fog
0.0,18.257581142957406,9.50180525690223,2.6236460573233273,fog
0.0,26.085303536351294,15.008016252899294,2.202672084299765,fog
0.0,5.7871353978780595,-1.7777709761267428,5.176020885941432,fog
0.0,7.60770636177358,0.09302743530702551,1.1146789264665546,fog
0.0,15.205920476016747,6.587679740354502,1.9497603461939979,fog
0.0,21.641973435122242,12.17362428869193,2.7263757113080707,fog
0.0,15.615398829794842,6.706999468088565,1.7125990425594162,fog
0.0,14.005405096414307,4.276689092629471,1.5533781852589417,fog
0.0,16.513885544084008,7.574244248681451,1.5871221243407252,fog
0.0,13.808149211631465,4.358249641650666,2.26639885328213,fog
0.0,19.043435065483898,10.133711850443538,1.4891412336290253,fog
0.0,11.236468100739746,1.7,3.2766383001056782,fog
0.0,12.166644210171674,0.8121110046234882,1.0696888036987906,fog
0.0,18.9,13.843812631056842,1.0093645614905264,fog
0.0,12.73328151061631,7.077682769463234,2.4554432730020035,fog
0.0,28.03746267729446,16.96253732270554,3.1640123018473676,fog
0.0,7.824978018488322,5.5806988038953875,1.5943231776162905,fog
0.0,27.28447329380646,13.81552670619354,2.243875101208223,fog
0.0,5.75201884434096,-2.986047552409018,5.604284431340877,fog
0.0,7.271290749760843,0.7306997078948791,2.6,fog
0.0,12.070721128545184,5.900205380478922,1.3352578740331316,fog
0.0,24.610473818730362,14.820947637460725,4.119368241692851,fog
0.0,16.252373072440747,6.379350632808034,2.301582048293831,fog
0.0,11.349978740941705,4.899957481883408,2.808230581218237,fog
0.0,25.61891372576273,13.341610196678005,2.5037827451525456,fog
0.0,11.737279985190296,7.2,1.7248188113331857,fog
0.0,19.085716705089954,9.828572748230883,1.771425712166419,fog
0.0,14.4,4.4,2.23429956409473,fog
0.0,21.811797919259725,11.9540445776286,2.6552808322961097,fog
0.0,26.843432096181616,14.422066476335633,1.5698771750628384,fog
0.0,12.8,7.220662606972688,2.6012154474689817,fog
0.0,18.9,13.848794005402986,1.030121173292361,fog
0.0,25.047475903145635,15.548208105659308,2.4086319823901152,fog
0.0,14.530628263562315,4.4,2.3435427545207714,fog
0.0,7.4833793345482205,3.0638505545431496,2.04168966727411,fog
0.0,6.1,0.6,2.8105528058210494,fog
0.0,26.063101717632303,13.3,2.4073796564735397,fog
0.0,16.1,6.1,2.378458286239472,fog
0.0,23.3,10.649115943009441,1.8030697464380903,fog
0.0,10.0,3.5861412934979104,2.0938859039232827,fog
0.0,8.3,1.9846770038975774,4.062939863813526,fog
0.0,17.952125655507693,10.234898426781541,2.0738261799138447,fog
0.0,7.527275361139336,3.0272705323838864,2.063637680569668,fog
0.0,5.913779040042032,1.0096861119075302,2.2040929281345014,fog
0.0,25.24941141284614,15.35058858715386,4.34823423853842,fog
0.0,21.050579005245496,12.150579005245493,3.3802316020981977,fog
0.0,12.672750135043918,1.1272678282048747,1.381803484614624,fog
0.0,20.431422086244662,8.609059508551454,2.368577913755338,fog
0.0,21.015699522930152,10.0,1.7801645936306234,fog
0.0,24.345131891945456,13.058580324560017,2.2987625944981755,fog
0.0,15.827828376392857,6.4266059483285725,1.9278283763928565,fog
0.0,25.91006629890077,13.3,2.4379867402198463,fog
0.0,6.7102386025584915,0.6,4.21678564510566,fog
0.0,13.006933275696138,9.106933275696138,2.662375768055248,fog
0.0,10.91171271160203,4.533493668638041,3.8044523925900267,fog
0.0,29.50069878764429,15.711312549171343,2.6240226736312633,fog
0.0,24.4,13.75797827696404,3.115956553928082,fog
0.0,21.7,12.332148882840473,2.6611326815175076,fog
0.0,26.071834288432786,15.0153631154003,2.2051210384667668,fog
0.0,20.015168181072436,9.4,2.808273553312238,fog
0.0,7.618897028411847,0.6,2.669816171401975,fog
0.0,26.020587994042934,16.620587994042936,3.1886361772149954,fog
0.0,11.173803052313243,4.888086482541446,4.035708575570508,fog
0.0,12.8,3.3786260551794562,0.8931024901465257,fog
0.0,8.14236558627694,0.6,3.590150524320043,fog
0.0,21.52112136672062,12.297570163606935,2.553644754589598,fog
0.0,16.153443689303696,5.904039805886454,2.244536407753079,fog
0.0,9.5064776542461,2.888731378538415,2.7532388271230497,fog
0.0,18.274899956645964,10.030120052024845,1.325100043354038,fog
0.0,12.605125622318411,5.6,5.075989032384443,fog
0.0,23.725243284470633,12.625243284470631,2.015975441219263,fog
0.0,7.450945821774371,1.0600673399196807,2.6,fog
0.0,15.519274180024816,4.4,2.6394556350186122,fog
0.0,15.666968055249797,8.233031944750206,2.5660638895004086,fog
0.0,7.772868797936286,2.8226093350530945,2.186434398968143,fog
0.0,25.58417981530165,13.329003671946978,2.529003671946977,fog
0.0,9.171780592868291,3.485890296434145,1.5141097035658546,fog
0.0,21.1,12.616782672279967,3.210553330781833,fog
0.0,28.921630580164592,12.827992515507123,2.215268644822067,fog
0.0,11.609749865337882,5.419499730675766,4.063791015799768,fog
0.0,18.09706535767607,10.243521570788719,1.5029346423239325,fog
0.0,16.328534513978614,3.5285345139786126,2.204712685304817,fog
0.0,14.4,4.4,1.8150428010926984,fog
0.0,12.8,8.631602169330705,2.684211892313571,fog
0.0,9.141325927537821,2.8,2.619164352355569,fog
0.0,8.549909055671952,4.287659152574083,2.1155624757744675,fog
0.0,16.4511082985974,6.7436985474285684,2.434072199064934,fog
0.0,20.736703535965354,13.23745131508913,1.9640442431584237,fog
0.0,16.071812251674537,8.866174702009443,2.7,fog
0.0,21.767638811872473,12.051194613880558,2.6729444752510108,fog
0.0,28.005808889956914,11.905808889956914,2.2,fog
0.0,5.600451722742191,1.700451722742191,1.2001976286997085,fog
0.0,26.10571737697436,14.398318418536952,2.6131163354117692,fog
0.0,8.77805024767422,3.2890251238371095,1.7109748761628905,fog
0.0,12.2,5.845886156698561,1.4155062924097448,fog
0.0,8.272382864941214,2.8,3.9950548867766127,fog
0.0,21.534612129745152,12.124823695338705,2.7751763046612945,fog
0.0,25.7236740508716,13.3,2.4,fog
0.0,12.034074969972842,7.2,1.969238210565869,fog
0.0,8.235420292424253,1.3195710057575416,0.980823181212093,fog
0.0,23.3,12.126481643613955,1.895405102725872,fog
0.0,24.20308731722544,12.433584195791937,2.5544428289942083,fog
0.0,16.1,6.1,2.508542877798615,fog
0.0,15.764149657797072,7.061129247153557,1.7,fog
0.0,8.789005184732634,2.8,2.509064120228948,fog
0.0,19.50887662065583,12.020918640983579,2.4297952616394087,fog
0.0,10.0,2.8567787960998143,4.950173297160816,fog
0.0,6.12548288705152,2.2254828870515206,1.4298987630850402,fog
0.0,8.872338470994173,2.8,3.371569218734689,fog
0.0,20.713840804132182,8.550449769090797,2.473217929917233,fog
0.0,25.839918249444004,13.3,2.452016350111199,fog
0.0,12.54870855054152,3.97390924984073,0.918254799745168,fog
0.0,7.531144103264691,0.7141950453038683,2.0174788904068315,fog
0.0,23.63656278292123,11.919531014232307,1.6195310142323067,fog
0.0,24.26431896292418,13.16431896292418,2.1629960807975035,fog
0.0,10.0,3.0017414331061985,4.312337694332727,fog
0.0,11.847416751295704,0.6670076142253204,0.9536060913802563,fog
0.0,10.0,2.8143913381566694,5.136678112110655,fog
0.0,15.453082353404172,8.716266665354848,3.2631843119506767,fog
0.0,15.37218573081208,6.7,1.7379690448646534,fog
0.0,25.952039884049615,13.3,2.4295920231900774,fog
0.0,10.0,2.906482080754455,4.731478844680397,fog
